parent_opeid,opeid,state,school_name,loc_name,addr_verif,lat,lon
3002500,3002500,AL,J.F. INGRAM STATE TECHNICAL COLLEGE,J.F. INGRAM STATE TECHNICAL COLLEGE - MAIN CAMPUS,"5375 Ingram Road, Deatsville, AL 360220350",32.5822792,-86.3917541
3003600,3003600,FL,WILLIAM T MCFATTER TECHNICAL COLLEGE,WILLIAM T MCFATTER TECHNICAL COLLEGE,"6500 Nova Drive, Davie, FL 33317",26.0854965,-80.2313471
3008700,3008700,OK,SOUTHWEST TECHNOLOGY CENTER,SOUTHWEST TECHNOLOGY CENTER,"711 West Tamarack Road, Altus, OK 735211527",34.6668482,-99.3427626
3015100,3015100,OH,ALLIANCE CAREER CENTER,ALLIANCE CAREER CENTER,"500 Glamorgan St, Alliance, OH 446012899",40.9121748,-81.1115015
3015300,3015300,OH,EHOVE CAREER CENTER,EHOVE CAREER CENTER,"316 West Mason Road, Milan, OH 448469500",41.3317175,-82.6327646
3023700,3023700,OH,MADISON ADULT CAREER CENTER,MADISON ADULT CAREER CENTER,"600 Esley Lane, Mansfield, OH 449052718",40.7747221,-82.4606121
3029600,3029600,CA,POMONA ADULT SCHOOL,POMONA ADULT SCHOOL,"1515 West Mission Boulevard, Pomona, CA 91766",34.0548255,-117.7731154
3030000,3030004,GA,OGEECHEE TECHNICAL COLLEGE,OGEECHEE TECHNICAL COLLEGE - SCREVEN COUNTY TECHNICAL EDU COMPLEX,"901 Rocky Ford Road, Sylvania, GA 30467",32.7517202,-81.6732542
3030000,3030001,GA,OGEECHEE TECHNICAL COLLEGE,OGEECHEE TECHNICAL COLLEGE - SCREVEN COUNTY WORKFORCE DEVELOPMENT CTR,"107 South Community Drive, Sylvania, GA 30467",32.7501886,-81.6423793
3030000,3030000,GA,OGEECHEE TECHNICAL COLLEGE,OGEECHEE TECHNICAL COLLEGE - MAIN CAMPUS,"One Joe Kennedy Boulevard, Statesboro, GA 30458",32.394824,-81.818542
3030000,3030003,GA,OGEECHEE TECHNICAL COLLEGE,OGEECHEE TECHNICAL COLLEGE - EVANS TECHNICAL EDUCATION COMPLEX,"625 Cedar Avenue, P O Box 361, Hagan, GA 30429",32.1523318,-81.9407644
3034200,3034200,OH,WASHINGTON COUNTY CAREER CENTER,WASHINGTON COUNTY CAREER CENTER,"21740 St Rt 676, Marietta, OH 45750",39.4319539,-81.5016684
3034500,,KY,OWENSBORO COMMUNITY & TECHNICAL COLLEGE,OWENSBORO COMMUNITY & TECHNICAL COLLEGE - BRECKINRIDGE COUNTY AREA TECHNOLOGY CENTER,"1915 E Highway 60, Harned, KY 40144",38.4182191,-82.0748238
3034500,3034500,KY,OWENSBORO COMMUNITY & TECHNICAL COLLEGE,OWENSBORO COMMUNITY & TECHNICAL COLLEGE - MAIN CCAMPUS,"4800 New Hartford Road, Owensboro, KY 42303",37.7150767,-87.0830441
3034500,3034501,KY,OWENSBORO COMMUNITY & TECHNICAL COLLEGE,OWENSBORO COMMUNITY & TECHNICAL COLLEGE - DOWNTOWN CAMPUS,"1501 Frederica Street, Owensboro, KY 42301",37.7617203,-87.1115767
3034500,3034504,KY,OWENSBORO COMMUNITY & TECHNICAL COLLEGE,OWENSBORO COMMUNITY & TECHNICAL COLLEGE - HANCOCK COUNTY CENTER AND ANNEX,"8010 Highway 60 West, Lewisport, KY 42351",37.4981445,-77.544326
3034500,3034502,KY,OWENSBORO COMMUNITY & TECHNICAL COLLEGE,OWENSBORO COMMUNITY & TECHNICAL COLLEGE - SOUTHEASTERN CAMPUS,"1901 Southeastern Parkway, Owensboro, KY 42303",37.7317201,-87.0824825
3034500,3034507,KY,OWENSBORO COMMUNITY & TECHNICAL COLLEGE,OWENSBORO COMMUNITY & TECHNICAL COLLEGE - OHIO COUNTY AREA TECHNOLOGY CENTER,"1406 South Main Street, Hartford, KY 42347",37.4478233,-86.9048629
3034500,,KY,OWENSBORO COMMUNITY & TECHNICAL COLLEGE,OWENSBORO COMMUNITY & TECHNICAL COLLEGE - OWENSBORO INNOVATION CENTER,"2631 S Griffith AveOwensboro, KY 42301",37.7451861,-87.1241293
3035700,3035700,CA,LAS POSITAS COLLEGE,LAS POSITAS COLLEGE,"3000 Campus Hill Drive, Livermore, CA 94551",37.7125216,-121.7999175
3051100,3051100,OK,CHISHOLM TRAIL TECHNOLOGY CENTER,CHISHOLM TRAIL TECHNOLOGY CENTER,"283 State Highway 33, Omega, OK 737646335",35.8421783,-98.2024993
3051400,3051400,OH,AUBURN CAREER CENTER,AUBURN CAREER CENTER,"8140 Auburn Road, Concord Township, OH 440779723",41.6485899,-81.2429856
3051500,3051503,OH,BROWN & CLERMONT ADULT CAREER CAMPUSES,BROWN & CLERMONT ADULT CAREER CAMPUSES - EASTWOOD CAMPUS,"151 32 Parkway, Williamsburg, OH 451769265",39.0542311,-84.0529886
3051500,3051504,OH,BROWN & CLERMONT ADULT CAREER CAMPUSES,BROWN & CLERMONT ADULT CAREER CAMPUSES - GEORGETOWN CAMPUS,"9193 Hamer Road, Georgetown, OH 451219472",38.8895593,-83.8911959
3051500,3051500,OH,BROWN & CLERMONT ADULT CAREER CAMPUSES,BROWN & CLERMONT ADULT CAREER CAMPUSES - MAIN CAMPUS,"718 West Plane Street, Bethel, OH 451069502",38.969279,-84.094164
3062400,3062400,CA,MOUNT DIABLO ADULT EDUCATION,MOUNT DIABLO ADULT EDUCATION,"1266 San Carlos Avenue, Concord, CA 945181122",37.9686292,-122.026396
3063300,3063301,AR,NORTHWEST ARKANSAS COMMUNITY COLLEGE,NORTHWEST ARKANSAS COMMUNITY COLLEGE - WASHINGTON COUNTY CENTER,"6101 Watkins Ave, Springdale, AR 72762",36.1609448,-94.1989639
3063300,3063300,AR,NORTHWEST ARKANSAS COMMUNITY COLLEGE,NORTHWEST ARKANSAS COMMUNITY COLLEGE - MAIN CAMPUS,"One College Avenue, Bentonville, AR 72712",36.358598,-94.172471
3064600,3064600,TX,TEXAS SOUTHMOST COLLEGE,TEXAS SOUTHMOST COLLEGE,"80 Fort Brown, Brownsville, TX 78520",25.8986065,-97.49215
3065900,3065900,OH,BUCKEYE CAREER CENTER,BUCKEYE CAREER CENTER,"545 University Drive, NE, New Philadelphia, OH 446639437",40.4702064,-81.4018303
3066500,3066502,GA,SOUTHEASTERN TECHNICAL COLLEGE,SOUTHEASTERN TECHNICAL COLLEGE - SWAINSBORO CAMPUS,"346 Kite Road, Swainsboro, GA 30401",32.597934,-82.3481136
3066500,3066500,GA,SOUTHEASTERN TECHNICAL COLLEGE,SOUTHEASTERN TECHNICAL COLLEGE - VIDALIA CAMPUS,"3001 East First Street, Vidalia, GA 30474",32.2037869,-82.3659548
3066600,3066600,MI,BAY MILLS COMMUNITY COLLEGE,BAY MILLS COMMUNITY COLLEGE,"12214 West Lakeshore Drive, Brimley, MI 49715",46.4544525,-84.6062908
3067400,3067400,CA,BALDWIN PARK ADULT SCHOOL,BALDWIN PARK ADULT SCHOOL - MAIN CAMPUS,"4640 Maine Avenue, Baldwin Park, CA 917064897",34.0966597,-117.9593637
3067400,3067403,CA,BALDWIN PARK ADULT SCHOOL,BALDWIN PARK ADULT SCHOOL - CULINARY TRAINING FACILITY,"2000 Badillo Avenue, West Covina, CA 917901367",34.087746,-117.920766
3072200,3072201,AZ,CHANDLER-GILBERT COMMUNITY COLLEGE,CHANDLER-GILBERT COMMUNITY COLLEGE - WILLIAMS CAMPUS,"7360 East Tahoe Avenue, Mesa, AZ 85212",33.3108476,-111.67453
3072200,,AZ,CHANDLER-GILBERT COMMUNITY COLLEGE,CHANDLER-GILBERT COMMUNITY COLLEGE - COMMUNIVERSITY AT QUEEN CREEK,"21740 S. Ellsworth Rd., Queen Creek, AZ 85142",33.2510364,-111.6353769
3072200,3072200,AZ,CHANDLER-GILBERT COMMUNITY COLLEGE,CHANDLER-GILBERT COMMUNITY COLLEGE - PECOS CAMPUS,"2626 East Pecos Road, Pecos Campus, Chandler, AZ 85225",33.2951034,-111.7956814
3072200,,AZ,CHANDLER-GILBERT COMMUNITY COLLEGE,CHANDLER-GILBERT COMMUNITY COLLEGE - SUN LAKES CENTER,"25105 South Alma School Road, Sun Lakes, AZ 85248",33.2193487,-111.858023
3076500,3076500,WV,FAYETTE INSTITUTE OF TECHNOLOGY,FAYETTE INSTITUTE OF TECHNOLOGY,"300 West Oyler Avenue, Oak Hill, WV 25901",37.9888198,-81.1469251
3079800,3079800,FL,GEORGE T. BAKER AVIATION TECHNICAL COLLEGE,GEORGE T. BAKER AVIATION TECHNICAL COLLEGE,"3275 Northwest 42nd Avenue, Miami, FL 33142",25.8040867,-80.2636267
3081600,,NY,DELAWARE-CHENANGO-MADISON-OTSEGO BOCES,DELAWARE-CHENANGO-MADISON-OTSEGO BOCES - HAROLD CAMPUS,"270 BOCES Drive, Sidney Center, NY 13839",42.2222472,-75.305072
3081600,3081600,NY,DELAWARE-CHENANGO-MADISON-OTSEGO BOCES,DELAWARE-CHENANGO-MADISON-OTSEGO BOCES - POLE CAMPUS,"6678 County Road 32, Norwich, NY 138159554",42.5854234,-75.5204618
3083000,3083001,MO,OZARKS TECHNICAL COMMUNITY COLLEGE,OZARKS TECHNICAL COMMUNITY COLLEGE - SPRINGFIELD CAMPUS,"1001 E. Chestnut Expressway, Springfield, MO 65802",37.2165336,-93.2791114
3083000,3083013,MO,OZARKS TECHNICAL COMMUNITY COLLEGE,OZARKS TECHNICAL COMMUNITY COLLEGE - REPUBLIC,"584 West US Hwy 60, Republic, MO 65738",37.1125377,-93.4852617
3083000,3083005,MO,OZARKS TECHNICAL COMMUNITY COLLEGE,OZARKS TECHNICAL COMMUNITY COLLEGE - LEBANON CENTER,"22360 MM Highway, Lebanon, MO 65536",37.6980737,-92.6245874
3083000,3083011,MO,OZARKS TECHNICAL COMMUNITY COLLEGE,OZARKS TECHNICAL COMMUNITY COLLEGE - WAYNESVILLE EDUCATION CENTER,"600 GW Lane Street, Waynesville, MO 65583",37.8095147,-92.2153854
3083000,3083008,MO,OZARKS TECHNICAL COMMUNITY COLLEGE,OZARKS TECHNICAL COMMUNITY COLLEGE - RICHWOOD VALLEY CAMPUS,"3369 W. Jackson St., Nixa, MO 65714",37.0313015,-93.2505841
3083000,3083012,MO,OZARKS TECHNICAL COMMUNITY COLLEGE,OZARKS TECHNICAL COMMUNITY COLLEGE - TABLE ROCK CAMPUS,"10698 Historic Highway 165, Hollister, MO 65672",36.6126146,-93.2356646
3083800,3083802,IL,HEARTLAND COMMUNITY COLLEGE,HEARTLAND COMMUNITY COLLEGE - PONTIAC CAMPUS,"211 E. Madison Street, Pontiac, IL 61764",40.8805406,-88.627226
3083800,3083800,IL,HEARTLAND COMMUNITY COLLEGE,HEARTLAND COMMUNITY COLLEGE - MAIN CAMPUS,"1500 West Raab Road, Normal, IL 61761",40.5344157,-89.0121075
3084700,3084700,CA,VENTURA ADULT AND CONTINUING EDUCATION,VENTURA ADULT AND CONTINUING EDUCATION,"5200 Valentine Rd, Ventura, California 93003",34.2561632,-119.2194483
3095600,3095600,OH,VANTAGE CAREER CENTER,VANTAGE CAREER CENTER,"818 North Franklin Street, Van Wert, OH 458911378",40.8820724,-84.5702866
3096400,3096400,MN,LEECH LAKE TRIBAL COLLEGE,LEECH LAKE TRIBAL COLLEGE,"6945 Littlewolf Road NW, Cass Lake, MN 56633",47.395383,-94.652303
3098300,3098300,WV,PUTNAM CAREER & TECHNICAL CENTER,PUTNAM CAREER & TECHNICAL CENTER,"300 Roosevelt Boulevard, Eleanor, WV 25070",38.5349716,-81.9235564
3098600,3098600,PA,CAREER TECHNOLOGY CENTER OF LACKAWANNA COUNTY,CAREER TECHNOLOGY CENTER OF LACKAWANNA COUNTY,"3201 Rockwell Avenue, Scranton, PA 185081475",41.4533405,-75.6524014
3100400,3100402,AZ,COCONINO COUNTY COMMUNITY COLLEGE,COCONINO COUNTY COMMUNITY COLLEGE - FLAGSTAFF FOURTH STREET CAMPUS,"3000 North Fourth Street, Flagstaff, AZ 86004",35.2177779,-111.6123203
3100400,3100400,AZ,COCONINO COUNTY COMMUNITY COLLEGE,COCONINO COUNTY COMMUNITY COLLEGE - MAIN CAMPUS,"2800 South Lone Tree Road, Flagstaff, AZ 86005",35.1711439,-111.6454846
3100400,3100401,AZ,COCONINO COUNTY COMMUNITY COLLEGE,COCONINO COMMUNITY COLLEGE - PAGE/LAKE POWELL CAMPUS,"475 South Lake Powell Boulevard, Page, AZ 86040",36.9081259,-111.4621034
3100700,3100700,MD,CARROLL COMMUNITY COLLEGE,CARROLL COMMUNITY COLLEGE,"1601 Washington Road, Westminster, MD 21157",39.5297287,-76.9936367
3100800,3100800,FL,BIG BEND TECHNICAL COLLEGE,BIG BEND TECHNICAL COLLEGE,"3233 South Byron Butler Parkway, Perry, FL 32348",30.0778864,-83.5675303
3103400,3103400,TX,SOUTH TEXAS COLLEGE,SOUTH TEXAS COLLEGE - PECAN CAMPUS,"3201 W. Pecan, McAllen TX 78501",26.2172404,-98.2538874
3103400,3103403,TX,SOUTH TEXAS COLLEGE,SOUTH TEXAS COLLEGE - MID-VALLEY CAMPUS,"400 N. Border, Weslaco TX 78596",26.1634427,-97.9976929
3103400,3103404,TX,SOUTH TEXAS COLLEGE,SOUTH TEXAS COLLEGE - STARR COUNTY CAMPUS,"142 FM 3167, Rio Grande City, TX 78582",26.3856572,-98.8547155
3103400,3103408,TX,SOUTH TEXAS COLLEGE,SOUTH TEXAS COLLEGE - TECHNOLOGY CAMPUS,"3700 W. Military Hwy, McAllen, TX 78503",26.1542968,-98.2712139
3103900,3103900,FL,MARION TECHNICAL COLLEGE,MARION TECHNICAL COLLEGE,"1014 Southwest 7th Road, Ocala, FL 34471",29.1783777,-82.1480748
3104000,3104000,MA,SHAWSHEEN VALLEY SCHOOL OF PRACTICAL NURSING,SHAWSHEEN VALLEY SCHOOL OF PRACTICAL NURSING,"100 Cook Street, Billerica, MA 18215499",42.5475056,-71.2181848
3104200,3104200,NC,CAROLINAS COLLEGE OF HEALTH SCIENCES,CAROLINAS COLLEGE OF HEALTH SCIENCES,"2110 Water Ridge Parkway, Charlotte, NC 28217",35.1818248,-80.9275565
3106000,3106000,MO,MISSOURI STATE UNIVERSITY-WEST PLAINS,MISSOURI STATE UNIVERSITY-WEST PLAINS - MAIN CAMPUS,"128 Garfield, West Plains, MO 657752715",36.7294711,-91.8571366
3106000,3106001,MO,MISSOURI STATE UNIVERSITY-WEST PLAINS,MISSOURI STATE UNIVERSITY-WEST PLAINS - MOUNTAIN GROVE EXTENSION CAMPUS,"401 East 17th Street, Mountain Grove, MO 657112827",37.137078,-92.263316
3115300,3115304,NY,GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES,GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES - MOUNT MORRIS CAMPUS,"27 Lackawanna Avenue, Mt. Morris, NY 145101001",42.730159,-77.87033
3115300,3115300,NY,GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES,GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES - BATAVIA CAMPUS,"8250 State Street Road, Batavia, NY 140201099",43.0145771,-78.1829836
3116400,,OH,VANGUARD-SENTINEL CAREER & TECHNOLOGY CENTERS,VANGUARD-SENTINEL CAREER & TECHNOLOGY CENTERS - SENTINEL,"793 E. Twp Rd. 201, Tiffin, OH 44883",41.0891241,-83.1525881
3116400,3116400,OH,VANGUARD-SENTINEL CAREER & TECHNOLOGY CENTERS,VANGUARD-SENTINEL CAREER & TECHNOLOGY CENTERS - VANGUARD TECH CENTER,"1306 Cedar Street, Fremont, OH 434201197",41.3646142,-83.1265768
3117000,3117000,OH,ASHLAND COUNTY-WEST HOLMES CAREER CENTER,ASHLAND COUNTY-WEST HOLMES CAREER CENTER,"1783 State Route 60, Ashland, OH 448050000",40.8009949,-82.2670375
3122900,3122900,ME,YORK COUNTY COMMUNITY COLLEGE,YORK COUNTY COMMUNITY COLLEGE - MAIN CAMPUS,"112 College Drive, Wells, ME 04090",43.3069295,-70.590158
3122900,3122901,ME,YORK COUNTY COMMUNITY COLLEGE,YORK COUNTY COMMUNITY COLLEGE - SANFORD INSTRUCTIONAL FACILITY,"60 Community Drive, Sanford, ME 04073",43.4051411,-70.6978504
3126200,3126200,OK,GREEN COUNTRY TECHNOLOGY CENTER,GREEN COUNTRY TECHNOLOGY CENTER,"1100 OK-56 Loop, Okmulgee, OK 744471217",35.632974,-95.9364
3127900,3127900,FL,OSCEOLA TECHNICAL COLLEGE,OSCEOLA TECHNICAL COLLEGE - MAIN CAMPUS,"501 Simpson Road, Kissimmee, FL 34744",28.2987115,-81.3488792
3127900,3127901,FL,OSCEOLA TECHNICAL COLLEGE,OSCEOLA TECHNICAL COLLEGE- ST. CLOUD CAMPUS,"2901 17th Street, St. Cloud, FL 34769",28.2418832,-81.3032398
3129100,3129100,MN,FOND DU LAC TRIBAL & COMMUNITY COLLEGE,FOND DU LAC TRIBAL AND COMMUNITY COLLEGE,"2101 14th Street, Cloquet, MN 55720",46.6897172,-92.4512723
3155500,3155505,GA,OCONEE FALL LINE TECHNICAL COLLEGE,OCONEE FALL LINE TECHNICAL COLLEGE - LITTLE OCMULGEE INSTRUCTIONAL CENTER,"140 North Third Avenue, Helena, GA 31037",32.0772226,-82.8943843
3155500,3155500,GA,OCONEE FALL LINE TECHNICAL COLLEGE,OCONEE FALL LINE TECHNICAL COLLEGE - SANDERSVILLE CAMPUS NORTH,"1189 Deepstep Road, Sandersville, GA 31082",32.9980779,-82.8355366
3155500,3155501,GA,OCONEE FALL LINE TECHNICAL COLLEGE,OCONEE FALL LINE TECHNICAL COLLEGE - JEFFERSON COUNTY CENTER,"1257 Warrior Trail, Louisville, GA 30434",33.100786,-82.416318
3155500,3155504,GA,OCONEE FALL LINE TECHNICAL COLLEGE,OCONEE FALL LINE TECHNICAL COLLEGE - DUBLIN CAMPUS SOUTH,"560 Pinehill Road, Dublin, GA 31021",32.4853225,-82.943729
3156300,3156300,AZ,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,ESTRELLA MOUNTAIN COMMUNITY COLLEGE - MAIN CAMPUS,"3000 North Dysart Road, Avondale, AZ 85392",33.4815876,-112.3442068
3156300,3156304,AZ,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,ESTRELLA MOUNTAIN COMMUNITY COLLEGE - WESTMEC SOUTHWEST CAMPUS,"500 North Verrado Way, Buckeye, AZ 85326",33.4530048,-112.5050927
3158300,3158300,FL,CAPE CORAL TECHNICAL COLLEGE,CAPE CORAL TECHNICAL COLLEGE,"360 Santa Barbara Boulevard North, Cape Coral, FL 33993",26.6585495,-81.9760649
3160300,3160300,AK,ALASKA VOCATIONAL TECHNICAL CENTER,ALASKA VOCATIONAL TECHNICAL CENTER,"809 Second Avenue, Seward, AK 996640889",60.1105804,-149.4444885
3180400,3180407,PA,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE - HUNTINGDON CENTER,"6311 Margy Drive, Huntingdon, PA 16652",40.4754114,-78.0567616
3180400,3180408,PA,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE - SOMERSET EDUCATION CENTER,"6024 Glades Pike, Somerset, PA 15501",40.0016534,-79.0257905
3180400,3180401,PA,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE - EBENSBURG EDUCATION CENTER,"881 Hills Plaza Drive, Suite 450, Ebensburg, PA 15931",40.4696819,-78.7589905
3180400,3180400,PA,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE - RICHLAND CAMPUS,"101 Community College Way, Johnstown, PA 15904",40.2641463,-78.8373796
3180400,,PA,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE - CENTRAL PARK CENTER,"425 Main Street, Johnstown, PA 15901",40.3257738,-78.9189046
3180400,3180409,PA,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE,PENNSYLVANIA HIGHLANDS COMMUNITY COLLEGE - BLAIR CENTER,"5580 Goods Lane, Altoona, PA 16602",40.4693394,-78.4108829
3198400,3198400,OK,MID-DEL TECHNOLOGY CENTER,MID-DEL TECHNOLOGY CENTER,"1621 Maple Drive, Midwest City, OK 731104825",35.4547948,-97.4017609
3206300,3206300,NM,MESALANDS COMMUNITY COLLEGE,MESALANDS COMMUNITY COLLEGE,"911 South Tenth Street, Tucumcari, NM 88401",35.1701358,-103.7357047
3323300,3323300,NE,LITTLE PRIEST TRIBAL COLLEGE,LITTLE PRIEST TRIBAL COLLEGE,"601 East College Drive, Winnebago, NE 68071",42.2353953,-96.4681762
3372300,3372300,TX,NORTHWEST VISTA COLLEGE,NORTHWEST VISTA COLLEGE,"3535 North Ellison Drive, San Antonio, TX 78251",29.472379,-98.7065206
3382300,3382300,FL,NORTH FLORIDA TECHNICAL COLLEGE,NORTH FLORIDA TECHNICAL COLLEGE,"609 North Orange Street, Starke, FL 32091",29.9518417,-82.1158605
3413300,3413305,UT,MOUNTAINLAND TECHNICAL COLLEGE,MOUNTAINLAND TECHNICAL COLLEGE - SPANISH FORK CAMPUS,"693 West 1210 South, Spanish Fork, UT 84660",40.0934601,-111.666352
3413300,3413306,UT,MOUNTAINLAND TECHNICAL COLLEGE,MOUNTAINLAND TECHNICAL COLLEGE - OREM CAMPUS,"1410 West 1250 South, Orem, UT 84058",40.274831,-111.7291122
3413300,,UT,MOUNTAINLAND TECHNICAL COLLEGE,MOUNTAINLAND TECHNICAL COLLEGE - OREM CAMPUS SOUTH,"1276 South 1380 West, Orem, UT 84058-4911",40.2734531,-111.7276965
3413300,3413309,UT,MOUNTAINLAND TECHNICAL COLLEGE,MOUNTAINLAND TECHNICAL COLLEGE - MTECH WASATCH WEST,"200 East 800 South, Heber City, UT 84032",40.4975473,-111.4108645
3413300,3413300,UT,MOUNTAINLAND TECHNICAL COLLEGE,MOUNTAINLAND TECHNICAL COLLEGE - MAIN CAMPUS,"2301 West Ashton Boulevard, Lehi, UT 84043",40.4202979,-111.8862102
3413300,3413308,UT,MOUNTAINLAND TECHNICAL COLLEGE,MOUNTAINLAND TECHNICAL COLLEGE - MTECH PROVO CAMPUS,"125 North 100 West, Provo, UT 84601",40.2354666,-111.6610132
3428300,3428300,OR,KLAMATH COMMUNITY COLLEGE,KLAMATH COMMUNITY COLLEGE,"7390 South Sixth Street, Klamath Falls, OR 97603",42.197618,-121.7010954
3461300,3461300,AK,ILISAGVIK COLLEGE,ILISAGVIK COLLEGE,"360 Stevenson Street, Barrow, AK 997230749",71.3249356,-156.6804294
3483500,3483500,WA,CASCADIA COLLEGE,CASCADIA COLLEGE,"18345 Campus Way NE, Bothell, WA 98011",47.7598497,-122.1918515
3535300,3535300,PA,HUNTINGDON COUNTY CAREER AND TECHNOLOGY CENTER,HUNTINGDON COUNTY CAREER AND TECHNOLOGY CENTER,"11893 Technology Drive, Mill Creek, PA 170600905",40.4342916,-77.9277453
3542400,3542401,CA,COPPER MOUNTAIN COLLEGE,COPPER MOUNTAIN COLLEGE - TWENTYNINE PALMS,"1530 6th Street, Twentynine Palms, CA 92278",34.2359349,-116.0602999
3542400,3542400,CA,COPPER MOUNTAIN COLLEGE,COPPER MOUNTAIN COLLEGE - MAIN CAMPUS,"6162 Rotary Way, Joshua Tree, CA 92252",34.1382233,-116.2124883
3561400,3561400,PA,SUSQUEHANNA COUNTY CAREER & TECHNOLOGY CENTER,SUSQUEHANNA COUNTY CAREER & TECHNOLOGY CENTER,"2830 Elk Lake School Road, Springville, PA 188440000",41.7384681,-75.9545898
3570400,3570400,FL,THE ENGLISH CENTER,THE ENGLISH CENTER,"3501 S.W. 28th Street, Miami, FL 331332703",25.7392014,-80.2518827
3572300,3572300,AZ,EAST VALLEY INSTITUTE OF TECHNOLOGY,EAST VALLEY INSTITUTE OF TECHNOLOGY - MAIN CAMPUS,"1601 West Main Street, Mesa, AZ 852016910",33.4129376,-111.8644042
3572300,3572301,AZ,EAST VALLEY INSTITUTE OF TECHNOLOGY,EAST VALLEY INSTITUTE OF TECHNOLOGY - POWER CAMPUS,"6625 South Power Road, Mesa, AZ 852126424",33.295543,-111.685853
3627300,3627301,TX,LAMAR INSTITUTE OF TECHNOLOGY,LAMAR INSTITUTE OF TECHNOLOGY - FRANK ROBINSON CENTER,"1355 Martin Luther King, Silsbee, TX 77656",30.3541128,-94.1916133
3627300,3627300,TX,LAMAR INSTITUTE OF TECHNOLOGY,LAMAR INSTITUTE OF TECHNOLOGY - MAIN CAMPUS,"855 East Lavaca, Beaumont, TX 77705",30.0475798,-94.0778505
3650300,3650303,CA,TRI-COMMUNITY ADULT EDUCATION,TRI-COMMUNITY ADULT EDUCATION - COVINA-VALLEY TECH-ACADEMY,"231 E Stephanie Dr, Covina, CA 91722",34.1048102,-117.8870239
3650300,3650300,CA,TRI-COMMUNITY ADULT EDUCATION,TRI-COMMUNITY ADULT EDUCATION - MAIN CAMPUS,"160 Barranca Ave, Covina, California 91723",34.0882656,-117.881248
3695700,3695700,CA,SANTIAGO CANYON COLLEGE,SANTIAGO CANYON COLLEGE,"8045 East Chapman Avenue, Orange, CA 92869",33.7957334,-117.7661556
3730300,3730305,LA,BATON ROUGE COMMUNITY COLLEGE,BATON ROUGE COMMUNITY COLLEGE - NEW ROADS LOCATION,"605 Hospital Road, New Roads, LA 70760",30.686823,-91.4672239
3730300,3730306,LA,BATON ROUGE COMMUNITY COLLEGE,BATON ROUGE COMMUNITY COLLEGE - CENTRAL SITE,"10700 Hooper Road, Central, LA 70818",30.5405643,-91.067127
3730300,3730310,LA,BATON ROUGE COMMUNITY COLLEGE,BATON ROUGE COMMUNITY COLLEGE - ARDENDALE SITE,"2115 North Lobdell Boulevard, Baton Rouge, LA 70806",30.4656597,-91.1189051
3730300,3730301,LA,BATON ROUGE COMMUNITY COLLEGE,BATON ROUGE COMMUNITY COLLEGE - ACADIAN SITE,"3250 North Acadian Thruway E, Baton Rouge, LA 70805",30.4768902,-91.1555979
3730300,3730307,LA,BATON ROUGE COMMUNITY COLLEGE,BATON ROUGE COMMUNITY COLLEGE - FRAZIER LOCATION,"555 Julia Street, Baton Rouge, LA 70802",30.4378358,-91.1850679
3730300,3730309,LA,BATON ROUGE COMMUNITY COLLEGE,BATON ROUGE COMMUNITY COLLEGE - EMERGENCY MEDICAL SERVICES HEADQUARTERS,"3801 Harding Boulevard, Baton Rouge, LA 70807",30.5236462,-91.1526215
3730300,3730304,LA,BATON ROUGE COMMUNITY COLLEGE,BATON ROUGE COMMUNITY COLLEGE - PORT ALLEN LOCATION,"3233 Rosedale Rd, Port Allen, LA 70767",30.4606149,-91.2517654
3730300,3730303,LA,BATON ROUGE COMMUNITY COLLEGE,BATON ROUGE COMMUNITY COLLEGE - JACKSON LOCATION,"3337 Highway 10, Jackson, LA 70748",30.8354041,-91.1936245
3730300,3730300,LA,BATON ROUGE COMMUNITY COLLEGE,BATON ROUGE COMMUNITY COLLEGE - MID-CITY CAMPUS,"201 Community College Drive, Baton Rouge, LA 70806",30.4480275,-91.1368762
3734300,3734300,WV,JOHN D. ROCKEFELLER IV CAREER CENTER,JOHN D. ROCKEFELLER IV CAREER CENTER,"80 Rockefeller Circle, New Cumberland, WV 26047",40.5324381,-80.6206786
3772300,3772300,MI,SAGINAW CHIPPEWA TRIBAL COLLEGE,SAGINAW CHIPPEWA TRIBAL COLLEGE,"2274 Enterprise Drive, Mount Pleasant, MI 48858",43.6071362,-84.7324541
